Category,Only used for downloading images,,Metadata displayed,,,,,,,,,,,not shown,Used for georeferencing,,
column title,download_original_image_link,link_id,title,caption,original_id,date_shot,date_min,date_max,license,photographer_id,download_link,link,shop_link,date_orig,longitude,latitude,view_type
description,link to download original image,identifier to link metadata to image file (ex : identifier.tif),title of image,description of image,Identifier used to link back export to original data,exact date if known (dd/mm/yyyy) else use date_min and date_max,start of date range (dd/mm/yyyy),end of date range (dd/mm/yyyy) ,licence information,id of phographer (link to info in external csv),link for user to download original image (optional),deeplink to image info page (optional),link to buy full image (optional),original date (free string like 19th century),a priori position (optional),a priori position (optional),(terrestrial / highOblique / lowOblique / nadir)
,https://www.britishmuseum.org/collection/image/1549737,1549737_r4,Tsuchiyama Station 土山宿 (Tsuchiyama-juku),"From a sketchbook by Utagawa Hiroshige I (Anderson collection, vol. 1 of four (Jap.Ptg.1545–1548), thematizing the Tōkaidō return trip, image 1549737, left (recto), motif 3). The volume depicts Tōkaidō stations, Kyoto, western Japan, local customs and four rivers. Ink on paper.","1913,0501,0.291.1549737r2",,01/01/1835,31/12/1839,"© The Trustees of the British Museum. Images and base metadata from ""The British Museum, Collection online"", object 1913,0501,0.291 (https://www.britishmuseum.org/collection/object/A_1913-0501-0-291). Released under Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International (CC BY-NC-SA 4.0) licence. Data standardization, enrichment, and geographic tagging by the Drawing from the Crowd Project.",hiroshige_utagawa_1,https://www.britishmuseum.org/collection/image/1549737,https://www.britishmuseum.org/collection/object/A_1913-0501-0-291,,late 1830s,136.282336,34.934838,terrestrial
,https://www.britishmuseum.org/collection/image/1549737,1549737_r3,"Uji bridge 宇津橋, Ise","From a sketchbook by Utagawa Hiroshige I (Anderson collection, vol. 1 of four (Jap.Ptg.1545–1548), thematizing the Tōkaidō return trip, image 1549737, left (recto), motif 4). The volume depicts Tōkaidō stations, Kyoto, western Japan, local customs and four rivers. Ink on paper.","1913,0501,0.291.1549737r3",,01/01/1835,31/12/1839,"© The Trustees of the British Museum. Images and base metadata from ""The British Museum, Collection online"", object 1913,0501,0.291 (https://www.britishmuseum.org/collection/object/A_1913-0501-0-291). Released under Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International (CC BY-NC-SA 4.0) licence. Data standardization, enrichment, and geographic tagging by the Drawing from the Crowd Project.",hiroshige_utagawa_1,https://www.britishmuseum.org/collection/image/1549737,https://www.britishmuseum.org/collection/object/A_1913-0501-0-291,,late 1830s,136.7215802,34.46606438,terrestrial
,https://www.britishmuseum.org/collection/image/1549737,1549737_v1,Landscape drawing (風景画),"From a sketchbook by Utagawa Hiroshige I (Anderson collection, vol. 1 of four (Jap.Ptg.1545–1548), thematizing the Tōkaidō return trip, image 1549737, right (verso), motif 1). The volume depicts Tōkaidō stations, Kyoto, western Japan, local customs and four rivers. Ink on paper.","1913,0501,0.291.1549737v1",,01/01/1835,31/12/1839,"© The Trustees of the British Museum. Images and base metadata from ""The British Museum, Collection online"", object 1913,0501,0.291 (https://www.britishmuseum.org/collection/object/A_1913-0501-0-291). Released under Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International (CC BY-NC-SA 4.0) licence. Data standardization, enrichment, and geographic tagging by the Drawing from the Crowd Project.",hiroshige_utagawa_1,https://www.britishmuseum.org/collection/image/1549737,https://www.britishmuseum.org/collection/object/A_1913-0501-0-291,,late 1830s,137.5387169,34.50630669,terrestrial
,https://www.britishmuseum.org/collection/image/1549737,1549737_v2,Landscape drawing (風景画) — possibly Kameyama,"From a sketchbook by Utagawa Hiroshige I (Anderson collection, vol. 1 of four (Jap.Ptg.1545–1548), thematizing the Tōkaidō return trip, image 1549737, right (verso), motif 2). The volume depicts Tōkaidō stations, Kyoto, western Japan, local customs and four rivers. Ink on paper.","1913,0501,0.291.1549737v2",,01/01/1835,31/12/1839,"© The Trustees of the British Museum. Images and base metadata from ""The British Museum, Collection online"", object 1913,0501,0.291 (https://www.britishmuseum.org/collection/object/A_1913-0501-0-291). Released under Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International (CC BY-NC-SA 4.0) licence. Data standardization, enrichment, and geographic tagging by the Drawing from the Crowd Project.",hiroshige_utagawa_1,https://www.britishmuseum.org/collection/image/1549737,https://www.britishmuseum.org/collection/object/A_1913-0501-0-291,,late 1830s,137.5387169,34.50630669,terrestrial
,https://www.britishmuseum.org/collection/image/1549737,1549737_v3,Kakegawa Station 掛川宿 (Kakegawa-juku),"From a sketchbook by Utagawa Hiroshige I (Anderson collection, vol. 1 of four (Jap.Ptg.1545–1548), thematizing the Tōkaidō return trip, image 1549737, right (verso), motif 3). The volume depicts Tōkaidō stations, Kyoto, western Japan, local customs and four rivers. Ink on paper.","1913,0501,0.291.1549737v3",,01/01/1835,31/12/1839,"© The Trustees of the British Museum. Images and base metadata from ""The British Museum, Collection online"", object 1913,0501,0.291 (https://www.britishmuseum.org/collection/object/A_1913-0501-0-291). Released under Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International (CC BY-NC-SA 4.0) licence. Data standardization, enrichment, and geographic tagging by the Drawing from the Crowd Project.",hiroshige_utagawa_1,https://www.britishmuseum.org/collection/image/1549737,https://www.britishmuseum.org/collection/object/A_1913-0501-0-291,,late 1830s,138.0209663,34.77188935,terrestrial
,https://www.britishmuseum.org/collection/image/1549738,1549738_r1,"Landscape drawing (風景画) — possibly Saigawa, Kawasaki, or Red cliff","From a sketchbook by Utagawa Hiroshige I (Anderson collection, vol. 1 of four (Jap.Ptg.1545–1548), thematizing the Tōkaidō return trip, image 1549738, left (recto), motif 1). The volume depicts Tōkaidō stations, Kyoto, western Japan, local customs and four rivers. Ink on paper.","1913,0501,0.291.1549738r1",,01/01/1835,31/12/1839,"© The Trustees of the British Museum. Images and base metadata from ""The British Museum, Collection online"", object 1913,0501,0.291 (https://www.britishmuseum.org/collection/object/A_1913-0501-0-291). Released under Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International (CC BY-NC-SA 4.0) licence. Data standardization, enrichment, and geographic tagging by the Drawing from the Crowd Project.",hiroshige_utagawa_1,https://www.britishmuseum.org/collection/image/1549738,https://www.britishmuseum.org/collection/object/A_1913-0501-0-291,,late 1830s,137.5387169,34.50630669,terrestrial
,https://www.britishmuseum.org/collection/image/1549738,1549738_r2,Arai River アラ井川 (Araigawa),"From a sketchbook by Utagawa Hiroshige I (Anderson collection, vol. 1 of four (Jap.Ptg.1545–1548), thematizing the Tōkaidō return trip, image 1549738, left (recto), motif 2). The volume depicts Tōkaidō stations, Kyoto, western Japan, local customs and four rivers. Ink on paper.","1913,0501,0.291.1549738r2",,01/01/1835,31/12/1839,"© The Trustees of the British Museum. Images and base metadata from ""The British Museum, Collection online"", object 1913,0501,0.291 (https://www.britishmuseum.org/collection/object/A_1913-0501-0-291). Released under Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International (CC BY-NC-SA 4.0) licence. Data standardization, enrichment, and geographic tagging by the Drawing from the Crowd Project.",hiroshige_utagawa_1,https://www.britishmuseum.org/collection/image/1549738,https://www.britishmuseum.org/collection/object/A_1913-0501-0-291,,late 1830s,139.5014631,36.01849314,terrestrial
,https://www.britishmuseum.org/collection/image/1549738,1549738_v1,Musashi 武蔵,"From a sketchbook by Utagawa Hiroshige I (Anderson collection, vol. 1 of four (Jap.Ptg.1545–1548), thematizing the Tōkaidō return trip, image 1549738, right (verso), motif 1). The volume depicts Tōkaidō stations, Kyoto, western Japan, local customs and four rivers. Ink on paper.","1913,0501,0.291.1549738v1",,01/01/1835,31/12/1839,"© The Trustees of the British Museum. Images and base metadata from ""The British Museum, Collection online"", object 1913,0501,0.291 (https://www.britishmuseum.org/collection/object/A_1913-0501-0-291). Released under Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International (CC BY-NC-SA 4.0) licence. Data standardization, enrichment, and geographic tagging by the Drawing from the Crowd Project.",hiroshige_utagawa_1,https://www.britishmuseum.org/collection/image/1549738,https://www.britishmuseum.org/collection/object/A_1913-0501-0-291,,late 1830s,139.7974266,35.88828111,terrestrial
,https://www.britishmuseum.org/collection/image/1549739,1549739_r1,Island at Takamiya 高宮嶋 (Takamiyajima),"From a sketchbook by Utagawa Hiroshige I (Anderson collection, vol. 1 of four (Jap.Ptg.1545–1548), thematizing the Tōkaidō return trip, image 1549739, left (recto), motif 1). The volume depicts Tōkaidō stations, Kyoto, western Japan, local customs and four rivers. Ink on paper.","1913,0501,0.291.1549739r1",,01/01/1835,31/12/1839,"© The Trustees of the British Museum. Images and base metadata from ""The British Museum, Collection online"", object 1913,0501,0.291 (https://www.britishmuseum.org/collection/object/A_1913-0501-0-291). Released under Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International (CC BY-NC-SA 4.0) licence. Data standardization, enrichment, and geographic tagging by the Drawing from the Crowd Project.",hiroshige_utagawa_1,https://www.britishmuseum.org/collection/image/1549739,https://www.britishmuseum.org/collection/object/A_1913-0501-0-291,,late 1830s,136.25514,35.23364,terrestrial
,https://www.britishmuseum.org/collection/image/1549739,1549739_r2,River at Takamiya 高宮川 (Takamiyagawa),"From a sketchbook by Utagawa Hiroshige I (Anderson collection, vol. 1 of four (Jap.Ptg.1545–1548), thematizing the Tōkaidō return trip, image 1549739, left (recto), motif 2). The volume depicts Tōkaidō stations, Kyoto, western Japan, local customs and four rivers. Ink on paper.","1913,0501,0.291.1549739r2",,01/01/1835,31/12/1839,"© The Trustees of the British Museum. Images and base metadata from ""The British Museum, Collection online"", object 1913,0501,0.291 (https://www.britishmuseum.org/collection/object/A_1913-0501-0-291). Released under Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International (CC BY-NC-SA 4.0) licence. Data standardization, enrichment, and geographic tagging by the Drawing from the Crowd Project.",hiroshige_utagawa_1,https://www.britishmuseum.org/collection/image/1549739,https://www.britishmuseum.org/collection/object/A_1913-0501-0-291,,late 1830s,136.25514,35.23364,terrestrial
